00,3.4655432450950343,13.31922099918037,16.708873280696046
01,10.126720577901331,12.86163421974923,16.07167854790764
02,3.3331363012094695,12.653681100991756,15.736961165292401
03,3.532956810496193,13.154470190869478,16.22671912596544
04,4.282191451896912,15.08086601568753,18.574534709992925
05,6.343615167861775,15.927195195491523,20.137066421067974
06,3.5813513513513526,13.049167884432768,16.20918426891902
07,2.858677868471541,11.85171655956774,14.678489883266254
08,3.4607470415250363,11.947420453309757,14.770149661248245
09,16.291196869305697,11.96135340402743,14.753520095423388
10,2.606419616876968,12.17037294060287,14.94566085788732
11,3.2776028558658306,12.412454315132518,15.177092027919821
12,2.68445421624418,12.287005523684622,15.03808534966108
13,3.0900741073086193,12.608924427342568,15.441528582039117
14,3.6855385482369662,13.26295616336528,16.21215826052755
15,8.708863687175345,13.111316868684655,16.12063372641283
16,3.7076833119003365,13.15496350016015,16.96485443089697
17,13.081549803034191,12.717591237203896,16.45180756796688
18,4.766753143456113,12.112987205968492,15.71167926398705
19,19.649676426938413,11.788703899595657,15.34484703589191
20,3.4023059041132195,12.104034843609588,15.488191156411478
21,3.0639903465861287,12.452042570641728,15.880342417303142
22,3.4184712771579817,13.164469072313931,16.65910987679673
23,5.333904218189537,13.474406443684483,16.99911153678866
